order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
2,2,03,Tuesday,15,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,04,Wednesday,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,06,Saturday,21,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Sunday,20,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,05,Monday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,04,Monday,19,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,03,Friday,22,25.5,25.5,XL,Classic,The Greek Pizza
1,1,02,Thursday,11,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,03,Wednesday,21,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Monday,13,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,03,Saturday,16,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,04,Tuesday,17,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,05,Monday,13,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,02,Tuesday,12,25.5,25.5,S,Chicken,The Thai Chicken Pizza
1,1,03,Friday,21,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,02,Thursday,17,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,02,Tuesday,19,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,04,Tuesday,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,01,Wednesday,12,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,01,Sunday,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,05,Monday,20,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,02,Friday,19,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,04,Thursday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,01,Saturday,20,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,04,Monday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,03,Saturday,16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,04,Friday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,03,Tuesday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,2,01,Monday,17,16.75,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,05,Monday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,05,Sunday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,02,Friday,13,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,02,Monday,15,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,06,Tuesday,11,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,01,Tuesday,12,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Sunday,16,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,03,Tuesday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,05,Thursday,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,06,Sunday,20,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,2,03,Friday,13,23.65,47.3,S,Supreme,The Brie Carre Pizza
1,1,04,Monday,20,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,05,Friday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,06,Saturday,19,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,01,Tuesday,12,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,02,Tuesday,15,13.25,13.25,M,Classic,The Hawaiian Pizza
2,2,10,Friday,13,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,12,Saturday,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,10,Saturday,15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
2,2,12,Friday,20,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,11,Wednesday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,09,Monday,12,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,10,Sunday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,2,09,Tuesday,22,20.75,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,09,Wednesday,12,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,09,Tuesday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,09,Sunday,18,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,11,Thursday,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,12,Wednesday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,08,Saturday,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,11,Wednesday,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,10,Saturday,16,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,12,Saturday,22,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,11,Friday,22,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,08,Saturday,18,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,12,Friday,20,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,07,Thursday,15,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,09,Saturday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,11,Saturday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,09,Saturday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,10,Wednesday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,10,Tuesday,16,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,11,Monday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,11,Friday,22,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,12,Monday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,12,Monday,19,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,07,Saturday,12,16.0,16.0,M,Classic,The Greek Pizza
3,3,09,Thursday,12,37.5,37.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,08,Monday,13,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,11,Saturday,15,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,09,Tuesday,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,08,Tuesday,15,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,12,Thursday,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,11,Friday,11,47.3,47.3,S,Supreme,The Brie Carre Pizza
1,1,08,Tuesday,12,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,10,Saturday,20,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,07,Tuesday,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,11,Sunday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,09,Thursday,19,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,07,Wednesday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,07,Sunday,19,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,08,Tuesday,18,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,09,Tuesday,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,10,Wednesday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,09,Friday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,06,Tuesday,19,25.0,25.0,M,Classic,The Pepperoni Pizza
2,2,01,Tuesday,12,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,05,Wednesday,21,20.25,20.25,L,Veggie,The Mexicana Pizza
3,3,03,Wednesday,19,36.75,36.75,S,Supreme,The Sicilian Pizza
1,1,02,Thursday,14,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,01,Tuesday,21,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,02,Wednesday,20,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,02,Saturday,15,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,06,Tuesday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,05,Tuesday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,03,Friday,12,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,01,Monday,18,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,01,Saturday,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,2,03,Thursday,11,20.75,41.5,L,Chicken,The California Chicken Pizza
1,1,05,Saturday,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,02,Thursday,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,03,Thursday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,03,Thursday,11,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,02,Sunday,13,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,03,Saturday,18,35.95,35.95,XXL,Classic,The Greek Pizza
1,1,06,Monday,16,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,06,Wednesday,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,01,Friday,12,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,04,Tuesday,16,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,04,Friday,19,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,04,Tuesday,11,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,05,Sunday,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,02,Monday,14,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,02,Friday,15,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,03,Thursday,20,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,05,Sunday,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,02,Wednesday,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,04,Thursday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,05,Monday,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,01,Friday,22,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,10,Sunday,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,12,Tuesday,19,20.5,20.5,L,Classic,The Napolitana Pizza
4,4,07,Tuesday,17,48.0,48.0,S,Classic,The Big Meat Pizza
2,2,11,Saturday,13,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,10,Saturday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,11,Sunday,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,11,Saturday,13,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,10,Friday,11,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,08,Sunday,16,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,12,Sunday,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,08,Monday,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,11,Thursday,20,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,12,Wednesday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,10,Tuesday,15,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,10,Saturday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,09,Saturday,19,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,10,Sunday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,07,Monday,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,11,Sunday,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,08,Tuesday,14,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,07,Sunday,15,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,07,Thursday,11,25.5,25.5,XL,Classic,The Greek Pizza
1,1,10,Sunday,21,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,12,Monday,16,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,11,Tuesday,18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,07,Thursday,18,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,08,Friday,19,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,10,Friday,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,10,Saturday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,09,Sunday,15,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,2,10,Thursday,12,14.5,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,10,Sunday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,3,11,Monday,13,33.0,49.5,M,Supreme,The Prosciutto and Arugula Pizza
1,2,10,Friday,19,17.95,35.9,L,Veggie,The Four Cheese Pizza
1,1,12,Sunday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,01,Friday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,04,Saturday,16,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,05,Saturday,13,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
2,2,06,Sunday,14,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,03,Thursday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,04,Sunday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
3,3,02,Thursday,12,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,03,Friday,12,12.0,12.0,S,Classic,The Greek Pizza
1,1,01,Saturday,20,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,04,Sunday,11,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,01,Tuesday,18,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,01,Wednesday,12,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,05,Monday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
1,2,06,Friday,14,20.75,41.5,L,Chicken,The Thai Chicken Pizza
1,1,04,Sunday,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,06,Tuesday,13,12.0,12.0,S,Classic,The Greek Pizza
1,1,01,Friday,11,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,03,Saturday,21,12.0,12.0,S,Classic,The Greek Pizza
1,1,03,Friday,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,01,Friday,20,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,05,Friday,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,03,Tuesday,16,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,05,Thursday,16,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,03,Wednesday,19,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,06,Thursday,11,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,04,Thursday,13,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,06,Sunday,20,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,08,Friday,13,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,12,Tuesday,15,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,07,Saturday,16,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,10,Saturday,22,12.0,12.0,S,Classic,The Greek Pizza
1,1,09,Thursday,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,09,Monday,22,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,09,Wednesday,19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,09,Sunday,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,07,Thursday,14,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,07,Tuesday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,09,Saturday,20,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,09,Saturday,21,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,09,Wednesday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,08,Thursday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,09,Tuesday,15,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,12,Wednesday,20,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,07,Thursday,16,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,07,Monday,14,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,09,Monday,16,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,07,Friday,19,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,07,Saturday,13,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,07,Thursday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,09,Friday,22,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,08,Sunday,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Monday,17,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,11,Monday,14,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,12,Friday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,09,Sunday,11,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,12,Sunday,22,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,07,Sunday,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,09,Thursday,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,09,Monday,17,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,12,Thursday,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,10,Tuesday,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,09,Thursday,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,10,Tuesday,20,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,10,Friday,18,51.0,51.0,XL,Classic,The Greek Pizza
1,1,08,Thursday,15,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,11,Sunday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,11,Wednesday,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Friday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,04,Saturday,21,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,03,Sunday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,03,Monday,17,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
1,1,01,Tuesday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,05,Monday,21,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,03,Tuesday,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,04,Wednesday,19,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,03,Wednesday,14,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,05,Thursday,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,06,Thursday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,06,Tuesday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,06,Monday,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,02,Wednesday,13,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,04,Friday,19,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,02,Thursday,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,06,Saturday,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,05,Friday,17,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,01,Saturday,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,02,Tuesday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,06,Sunday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,01,Monday,13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,02,Wednesday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,01,Thursday,19,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,06,Tuesday,14,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,04,Friday,12,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,05,Monday,14,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,06,Friday,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,06,Sunday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,06,Tuesday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,01,Sunday,15,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,06,Saturday,20,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,04,Saturday,19,51.0,51.0,XL,Classic,The Greek Pizza
1,1,01,Friday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,04,Saturday,18,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,01,Friday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,04,Friday,14,13.25,13.25,M,Classic,The Hawaiian Pizza
1,2,01,Tuesday,13,17.95,35.9,L,Veggie,The Four Cheese Pizza
1,1,05,Wednesday,15,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,04,Thursday,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,10,Friday,20,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,11,Thursday,17,15.25,15.25,L,Classic,The Pepperoni Pizza
3,3,08,Saturday,16,60.75,60.75,L,Supreme,The Sicilian Pizza
1,1,12,Saturday,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,08,Thursday,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
3,3,11,Thursday,12,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,07,Saturday,19,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,07,Wednesday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,06,Tuesday,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,08,Thursday,12,25.0,25.0,S,Supreme,The Spicy Italian Pizza
3,3,09,Friday,12,49.5,49.5,M,Veggie,The Spinach Pesto Pizza
1,1,09,Friday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,09,Monday,18,41.0,41.0,L,Classic,The Greek Pizza
1,1,11,Monday,21,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,08,Saturday,19,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,09,Tuesday,16,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
1,1,10,Thursday,12,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,07,Wednesday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,09,Tuesday,12,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,07,Wednesday,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Friday,12,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,07,Tuesday,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,11,Thursday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,07,Wednesday,17,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,10,Saturday,14,20.5,20.5,L,Classic,The Greek Pizza
1,1,11,Sunday,15,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,12,Friday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,12,Sunday,13,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Wednesday,18,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,10,Sunday,14,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,05,Wednesday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,03,Wednesday,17,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,05,Sunday,18,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,02,Tuesday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,01,Wednesday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,04,Tuesday,17,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,02,Thursday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,01,Friday,15,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,04,Thursday,22,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,01,Tuesday,16,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,04,Saturday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,03,Friday,12,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
1,1,01,Monday,19,16.0,16.0,M,Classic,The Greek Pizza
1,1,06,Saturday,19,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,04,Wednesday,13,16.0,16.0,M,Classic,The Greek Pizza
2,2,04,Monday,19,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,05,Friday,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,03,Tuesday,13,25.5,25.5,XL,Classic,The Greek Pizza
1,1,03,Sunday,21,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,06,Saturday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,03,Wednesday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,2,05,Wednesday,12,12.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,01,Friday,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,06,Monday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,03,Wednesday,20,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,05,Saturday,19,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,02,Sunday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,06,Tuesday,16,33.0,33.0,M,Supreme,The Spicy Italian Pizza
1,1,04,Saturday,15,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,03,Saturday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,01,Thursday,14,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,03,Thursday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,01,Tuesday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,03,Monday,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,08,Thursday,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,10,Friday,13,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,10,Wednesday,16,16.0,16.0,M,Classic,The Greek Pizza
